BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Revenue,Aug,Dec,Feb,Jul,June,Mar,May,Nov,Oct,Sep,New_Visitor,Returning_Visitor,Avg_Administrative,Avg_Informational,Avg_ProductRelated
0.014285714,0.04047619,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,26.0,55.0,38.083333333333336
0.066666667,0.133333333,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,8.0
0.02,0.02,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,36.066666659999996
0.0,0.007142857,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,38.76111111333333
0.0,0.061538462,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,44.205128207692304
0.0,0.08,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,11.2
0.0,0.025,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,63.1875
0.026666667,0.053333333,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,9.322222219999999
0.011764706,0.026666667,52.70052142,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6.0,0.0,38.05208333125
0.033333333,0.066666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,208.5
0.0,0.007142857,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,18.892857142857142
0.0,0.006779661,7.272067797,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.638888888333334,142.0,27.95925925925926
0.0,0.016666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,16.21818181818182
0.0,0.002631579,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,38.75,0.0,31.514912278947367
0.1,0.15,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,74.5
0.0,0.006060606,10.63449802,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,34.0,0.0,36.83333332258065
0.0,0.033333333,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,15.5
0.004878049,0.01624838,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,38.0,0.0,30.245074799999998
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,33.5
0.0,0.017760943,35.98106601,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,91.66666666666667,29.5,36.901587299999996
0.008,0.026,14.10053333,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,23.0,258.5,262.9824561578948
0.01875,0.09375,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,68.8888889,0.0,62.41111111333333
0.0,0.014285714,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,41.63125
0.0,0.007142857,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14.0,0.0,28.472222216666665
0.0,0.008148148,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,30.233707729729726
0.0,0.05,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,43.0
0.0,0.023222222,5.417644444,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12.0,0.0,43.09338282142857
0.008928571,0.017460317,27.07791667,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.675,0.0,90.59895833333333
0.0,0.05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,15.25
0.066666667,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,55.0
0.069230769,0.102564103,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,33.63461538461539
0.003571429,0.012916667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,5.5,29.19843369090909
0.0,0.021186441,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,51.46440677966102
0.0,0.011111111,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,71.18518518888888
0.007777778,0.025,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,16.008333333333333
0.0,0.017877551,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,30.484523814285716,0.0,42.19973959375
0.0,0.042857143,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,5.428571428571429
0.016666667,0.041666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,81.35000000000001
0.025,0.061111111,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,8.775
0.00808768,0.017066636,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22.285714285714285,0.0,35.44103235
0.0,0.006818182,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,25.272727272727273
0.0,0.01038961,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16.85,0.0,21.56578947368421
0.0,0.1,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,85.5
0.0,0.016,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33.75,0.0,33.44047619166667
0.0,0.01,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,42.38333333
0.0,0.05,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,57.5
0.0,0.015384615,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14.333333333333334,0.0,42.71666667
0.0,0.005128205,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,15.628205128205128
0.0,0.033333333,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,45.61111110833334
0.014009662,0.026580162,1.70506715,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,47.1891025625,88.33333333333333,34.3815162
0.0,0.015030864,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22.833333333333332,0.0,21.97974644897959
0.0,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,9.5
0.01,0.034761905,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,80.31666665
0.0,0.009090909,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,18.5,0.0,36.92063491904762
0.0,0.046153846,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,74.88461538461539
0.0,0.075,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,8.0
0.0,0.016666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,30.3125
0.0,0.017777778,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14.0,0.0,50.732142857142854
0.0,0.016666667,18.20995652,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,75.93234127083333
0.0,0.005853659,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,44.0,26.579268292682926
0.0,0.042857143,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,35.285714285714285
0.0,0.007575758,16.56314545,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.833333333333332,0.0,30.550248654761905
0.023809524,0.03968254,14.25648352,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,14.200000000000001,20.75,58.306481500000004
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.0,0.0125,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.666666666666668,96.5,34.75
0.0,0.017724868,7.141428571,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,13.9375,0.0,36.102631578947374
0.025,0.05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,94.7708333375
0.0,0.005797101,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.0,0.0,40.27717391304348
0.0,0.005405405,27.23866195,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,26.333333333333332,0.0,69.91666666666667
0.0,0.002777778,13.62630613,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,39.54385964736842
0.005263158,0.019210526,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,53.6666666625,56.0,44.28163265714286
0.025,0.029166667,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,18.5,0.0,16.854166666666668
0.013793103,0.017241379,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,23.10234305862069
0.014285714,0.061904762,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,13.571428571428571
0.000980392,0.007230392,11.48461765,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,40.0,55.9,17.561789548387097
0.0,0.018181818,10.91300022,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,24.333333333333332,0.0,239.0
0.0,0.008333333,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,10.875
0.0,0.010451977,85.7528587,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10.0,73.0,51.19467892857143
0.009090909,0.041915584,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.5,0.0,32.04962405789473
0.0,0.033333333,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,51.535714285714285
0.0,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,3.5
0.005882353,0.019282953,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.166666666666666,7.0,30.72860128030303
0.0,0.05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,11.5
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.009090909,0.030876623,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.875,289.6666666666667,22.693872550000002
0.0,0.02,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,22.4
0.0,0.003333333,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,23.166666666666668,0.0,16.93448275862069
0.0,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,7.0
0.0,0.008695652,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,11.0,49.0,27.37121212272727
0.0,0.022222222,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,67.0,0.0,11.047619047142858
0.0,0.04,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.0,0.0,2.0
0.018181818,0.061818182,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,45.0,11.518518522222221
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.0,0.016666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,55.0,0.0,31.25
0.025,0.038095238,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,16.161858974999998
0.0,0.04,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21.5,0.0,7.666666666666667
0.0,0.066666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,83.0
0.0,0.005797101,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,121.333333325,9.0,18.178070173684212
0.0,0.013333333,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100.0,55.5,77.0
0.025,0.05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,8.83333333375
0.0,0.018666667,40.76128,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.625,0.0,64.9
0.0,0.05,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,18.875
0.0,0.1,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,28.5
0.006451613,0.023502304,7.964649501,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,225.75,62.480246925925925
0.0,0.016666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,53.5,0.0,37.05
0.1,0.15,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,184.5
0.046153846,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,6.846153846153846
0.06,0.06,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,32.86666666
0.008,0.028,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,93.52777779166667
0.0,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,2.5
0.0,0.003846154,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,256.6,49.5,64.93954762
0.0,0.004594595,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.071428571428571,20.05,25.374731177419353
0.011111111,0.034403292,12.55220741,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,12.3,0.0,29.980967642307693
0.0,0.004013317,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.6111111099999995,0.0,22.826169773913044
0.004242424,0.043712341,3.332333333,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15.606481483333333,29.527777776666667,75.95645995348838
0.0,0.011111111,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,49.125,0.0,30.325
0.0,0.027058824,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,47.45098039411764
0.0,0.009375,50.66498303,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.666666666666667,0.0,15.51388889
0.0,0.028571429,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,145.42857142857142
0.0,0.00952381,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,37.357142857142854
0.0,0.025,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,227.5
0.004444444,0.027160494,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44.5,39.666666666666664,104.14979675609756
0.0,0.009090909,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,45.0,0.0,41.3
0.013333333,0.026428571,2.3976,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.533333333333333,0.0,21.929411764705883
0.0,0.031481481,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,30.583333333333332
0.000555556,0.021511104,6.938235354,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,216.0,42.208333325,41.95899958064516
0.05,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,11.0
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.0,0.025,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.25,0.0,9.821428571428571
0.005405405,0.023423423,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,18.506142505405403
0.006666667,0.014666667,39.7173,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,14.0,87.75,46.41975307407407
0.05,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,82.75
0.013333333,0.031111111,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,59.723333333333336
0.0,0.008,19.92584938,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,49.25,25.0,34.710267
0.011461988,0.039251601,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30.214285714285715,0.0,169.04229412962962
0.0,0.016666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,18.285714285714285
0.0,0.015384615,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,24.076923076923077
0.0,0.030769231,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,98.83333334,0.0,25.5
0.0,0.1,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,24.5
0.0,0.010365854,30.09281343,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,51.15,41.0,34.11148075342466
0.0,0.0125,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19.355555556666665,0.0,17.2
0.022222222,0.055555556,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,15.555555555555555
0.0,0.025,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,62.75,0.0,27.125
0.001780415,0.010905045,6.467831696,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,48.45,10.666666666666666,29.555672908536586
0.0,0.013461538,31.54642738,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,28.76666666,55.0,92.76315789473684
0.0,0.003225806,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,0.0,35.795081967213115
0.0,0.011111111,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11.5,0.0,23.447499999999998
0.0,0.02,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,13.97083333
0.0,0.005555556,44.71103438,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,28.2,0.0,41.56464645454545
0.0,0.00515873,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,67.5,2.0,64.6878787909091
0.0,0.014285714,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,33.23809524285714
0.0,0.066666667,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,17.166666666666668
0.0,0.008,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0,0.0,5.5
0.019444444,0.065189145,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.1328125,57.333333333333336,7.68779837826087
0.2,0.2,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.014285714,0.042857143,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,35.0,20.0
0.0,0.0125,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,46.2037037
0.0,0.066666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.5,0.0,22.0
0.0,0.025,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,15.75,0.0,19.1
0.036363636,0.047107438,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,18.259090909090908
0.01875,0.054166667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40.0,0.0,55.96666666666667
0.0,0.028571429,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.6,0.0,13.333333333333334
0.0,0.012941176,10.32166068,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12.83333333,25.666666666666668,76.52688170967743
0.0,0.012,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,65.5,11.731292516326532
0.0,0.007603276,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44.901785725,2.75,30.73830532352941
0.028571429,0.071428571,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,138.71428571428572
0.0,0.020767196,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,22.608333333333334,0.0,39.73184525
0.06,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,165.6666667
0.003333333,0.005367521,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15.625,64.0,22.26641157142857
0.0,0.0125,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30.0,0.0,37.35
0.02,0.031111111,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,125.42473119354838
0.011111111,0.037464387,9.938399233,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.5,0.0,76.47818626470588
0.0,0.022222222,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,24.77777777777778
0.0,0.016666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.0,0.0,70.9
0.1,0.146666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,16.4
0.0,0.009090909,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,33.05434782608695
0.0,0.008333333,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.333333333333334,0.0,151.33333333333334
0.2,0.2,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.0,0.004761905,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0,62.0,48.64912280526316
0.012727273,0.021974359,1.660118182,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,11.3333333325,0.0,27.175451283018866
0.0,0.002272727,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13.200000000000001,0.0,16.1651366
0.0,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,4.0
0.0,0.05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.5,0.0,3.0
0.0,0.003461538,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38.0,17.866666666,28.525925927777777
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.016,0.041333333,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,49.904444446666666
0.0,0.05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,34.0,4.5,49.666666666666664
0.0,0.1,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,144.0
0.018181818,0.037575758,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,34.333333333333336,0.0,15.323333331999999
0.004166667,0.009722222,39.65538156,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,35.152930399999995,24.277777776666667,25.043854294871796
0.015625,0.0265625,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,59.89479165625
0.0,0.005788982,29.01038502,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15.7,26.0,26.37748016666667
0.0,0.001086957,45.8293144,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,75.0,62.666666675,38.17803029545455
0.0,0.016666667,12.53314286,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,24.875,0.0,19.69791666875
0.0,0.01,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28.0,0.0,36.25
0.0,0.033333333,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,77.25
0.0,0.05,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,458.25
0.0,0.022222222,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,21.77777777777778
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.001818182,0.018030303,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16.0,0.0,22.65835579245283
0.0,0.011111111,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,18.5,0.0,19.9047619
0.007142857,0.004761905,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27.277777783333335,40.3,44.371111113333335
0.031111111,0.064444444,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,66.6,83.0,12.658333333333333
0.14,0.166666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,324.0
0.0125,0.015277778,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,52.833333333333336
0.005882353,0.008888889,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,51.0,58.64285715,64.6068254
0.0,0.029142857,10.3572,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,44.0,0.0,30.938666668
0.0,0.005405405,20.85956757,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,165.0,0.0,24.48989899090909
0.0,0.005357143,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14.666666666666666,0.0,33.562585035714285
0.0,0.001666667,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,50.958333325,0.0,27.45
0.0,0.0625,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,25.125
0.0,0.019047619,54.24886418,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24.4145833375,0.0,19.70277777777778
0.0,0.028205128,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,31.692307692307693
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.0,0.029047619,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,127.8142007142857
0.00625,0.021924603,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,35.78472222222222
0.0,0.005263158,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.75,0.0,29.427910055555554
0.02,0.04,14.0292,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,25.4
0.028571429,0.060714286,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,31.673469385714288
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.0,0.008888889,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,10.41111111
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0
0.0,0.031818182,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,14.806818181818182
0.002857143,0.012857143,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8.25925925888889,419.0,43.13218065079365
